ReviewText,Rating,Sentiment
not exactly the best place for value for money and food isn't exactly the best either..meat is chewy and badly cooked...ambience is a good thumbs up however,3,Neutral
very salty,3,Neutral
it was a ok ok,3,Neutral
"food and service was good!
i ordered lemon coriander soup,honey chilli potato and schezwan noodles.
soup was just okay.
honey chilli potato was tasty but could have been more crispy.
schezwan noodles were tasty
overall good experience.",4,Positive
was very salty,3,Neutral
got a piece of mirror in the food.,1,Very Negative
worth.,5,Positive
chilli paneer was bad.. paneer was stale... rest all fine,2,Negative
we ordered sea food bamboo rice and it tasted worse... rotten smell from the rice made me sick... ordered kung pao chicken.. we asked for something spicy and they suggested kung pao chicken.. but it is sweet ! i never knew that something sweet is actually meant to be spicy at shanghai chef!! we also ordered black pepper chicken curry and manchow soup... these two were ok,1,Very Negative
good authentic chinese,4,Positive
"saturday's lunch from shanghai chef 2 didn't go bad!
i ordered chicken chilli garlic rice and oyster chicken.

the rice was perfectly cooked, with the ingredients giving out their individual flavors.
the chicken, soft and juicy, was a great delight.
the quantity of food provided was definitely more than enough for 2 people with below average appetite.

would certainly recommend to try out this place!",4,Positive
"this place has not failed to delight us. of the multiple times that my friends, family and i have dined there, not one has been disappointing. the food is fresh, tasty and also visually appealing. the staff is friendly and the service is prompt. the restaurant is clean and maintained. i recommend this place for good value chinese food.",4,Positive
teriyaki chicken quantity was very little. kung pao vegetables have no veggies in it. just full of sauce.,1,Very Negative
it's good,4,Positive
"the food offered has its standard. tastes good , offers good amount at good price.",5,Positive
first of all just love the ambience and food was absolutely good...specially the crab meat soup...just wow...only the thing is thai raosted chiken is filled with a heavy coconut cream ..otherwise its good,5,Positive
"i had pretty ""authentic"" chinese food here. along with chilli sauce and chicken pieces in noodles, they served few insects as well. staff is also quite cool and composed. even after showing it to them, he just walked away with the bowl and didn't even bothered to say sorry. respect!!",1,Very Negative
"ok ok food is not that tastey & i will not recommend this place for eating
place is not so clean & the kitchen counter is not good. cost is more",2,Negative
good south indian breakfast items .. u can try all the south indian items like idly and diffrnt kinds of dosas ... also u can try out various chutneys,4,Positive
"this place serve best south indian food with awesome taste . i had iddli there and it's very floppy and taste is nice . it's better to pack food and eat at home , if you are alone or with friends then you can eat here . it is always crowed",4,Positive
"very good place to breakfast! yes, the sitting area a problematic. even to stand also its bit cramp as this place is always crowded for its best food.

sometimes my day starts with a lip licking breakfast from here.
😍🤤",4,Positive
the food they prepare is very good than other udipi hotels. the way they do parcel and the care they take for taste is good. good food at good price.,5,Positive
"ambience is okay but the food is good. regular idly, sambar idly, poori, mysore bonda, dosa are good. sambar, chutney are good in taste. a definite place to try the food.",4,Positive
